CodCLiente,Cliente,Direccion,Telefono,latitud,longitud
2536,Peralta Martín Wendolin Santacruz Montañez,"Callejón Sur Casillas 827 306
Vieja Uganda, Q. ROO 11637",664-021-1731x4113,-1.0776627838150508,-79.36312759097464
2537,Jimínez Alicia Casanova,"Circunvalación Sur del Río 236 Interior 799
Vieja Samoa, COAH 99786",(125)488-9950,-1.132062616556404,-79.55125312181146
2538,Cantú Rafaél Porfirio Santillán,"Circuito Irizarry 049 Edif. 658 , Depto. 855
San Asunción los altos, QRO 25896-0538",248.377.4309x39879,-0.8557479360577316,-79.5165001427474
2539,Abreu Alejandra Karina Menéndez,"Pasaje Sur Navarro 103 Edif. 559 , Depto. 816
Vieja Somalia, QRO 99660",1-144-871-3765x535,-1.1697155973119637,-79.52126591335394
2540,Briones Beatriz Frida Marroquín,"Retorno Sanches 347 Interior 674
San César de la Montaña, DGO 73111",269-374-7433,-1.134018958248778,-79.48755178240037
2541,Tamez Abel Rosalia Avilés,"Boulevard México 771 692
Vieja Ecuador, TAMPS 38971",(988)048-4089x08041,-0.9658966819738927,-79.44185526363691
2542,Magaña Mtro. Ramón Sanabria,"Peatonal Cornejo 404 Interior 705
Vieja Eslovaquia, MEX 42772-9133",1-334-138-2006x019,-1.1780106311454746,-79.31154621891096
2543,Segovia Nancy Gastélum,"Circunvalación Baja California 572 456
San Bianca de la Montaña, Q. ROO 97378",198.704.6942x26042,-0.9741165514851179,-79.32558114479804
2544,Camacho Abelardo Timoteo Loera,"Andador Colima 189 Interior 696
Vieja Liechtenstein, NAY 12122",1-809-647-8601,-0.9801731334531525,-79.56683647665534
2545,Armas Sr(a). Natividad Almonte,"Andador Lovato 885 Edif. 550 , Depto. 816
Vieja Togo, MOR 73834",1-295-072-4642x56642,-1.0417156975550754,-79.23867349983611
2546,Zúñiga Eva Pedraza,"Calzada Togo 461 Edif. 133 , Depto. 112
San Ángel los bajos, NAY 59919",130.718.8221x1917,-1.1934842352638906,-79.38943259973297
2547,Becerra Elisa Curiel,"Continuación Chihuahua 373 Interior 364
San Gabriel de la Montaña, SLP 44577-2316",1-217-296-1487x089,-0.8836518201259109,-79.3047690448927
2548,González Daniel Samuel Vera,"Avenida Sur Vela 069 Interior 006
San Gabino los bajos, NAY 57983",1-139-591-5549x8914,-1.040524446697129,-79.5052060721933
2549,Sánchez Hernán Tello Matías,"Avenida Sur Blanco 048 Edif. 762 , Depto. 157
San Reina los altos, Q. ROO 01239-5863",(744)423-6605x31913,-1.0632223272007024,-79.38528995140496
2550,Mena Leonor Lilia Cantú,"Boulevard Norte Barela 823 Interior 683
San Ernesto los altos, MOR 19699",963.073.9707x3621,-0.9137516468750232,-79.40571790084952
2551,Correa Javier Ana Luisa Lucio Jaime,"Cerrada Alcaraz 511 467
Nueva Senegal, GRO 44236-7238",(781)274-1630,-1.0960938074739226,-79.58354741834896
2552,Godínez José Cecilia Alfaro,"Boulevard Porras 401 505
San Juan de la Montaña, DF 47886",954-883-0430x29758,-1.1478438861467386,-79.48611896944719
2553,Contreras Irene Lucero,"Peatonal Montenegro 820 Interior 306
San Pascual los bajos, HGO 06115-9671",072.917.3117,-1.0168101416974251,-79.32760019258596
2554,Rangel Marisol Ocampo Fuentes,"Calzada Sur Leiva 943 Interior 961
San Eduardo los altos, TLAX 08719",1-209-705-1225x5051,-0.855695078049542,-79.41056989869575
2555,Razo Sr(a). Magdalena Serrano,"Circunvalación Querétaro 781 Edif. 584 , Depto. 581
Vieja Bahamas, TAB 58646-3332",842.557.3211x4602,-1.0596066176195453,-79.6037968092642
2556,Padilla Wendolin Badillo,"Peatonal Quintana Roo 481 829
Vieja Guinea Ecuatorial, NAY 44822",08187942214,-1.03802740205174,-79.5132003101445
2557,Valladares Abigail Marcela Muñiz Sotelo,"Continuación Afganistán 750 Interior 054
San Amador de la Montaña, CAMP 72552",08380971093,-0.8323300551479588,-79.52997592485815
2558,Tórrez Amador Uriel Saavedra Alonzo,"Pasaje Sur Tapia 036 Interior 853
San Jacinto los bajos, BC 47118",686.857.6656x671,-0.9306349111219991,-79.63322488508338
2559,Otero Hernán Sandoval Riojas,"Corredor Norte Bahena 558 Edif. 778 , Depto. 154
San Enrique de la Montaña, COL 02884",209.718.3793,-0.9401229386997962,-79.28038720819167
2560,Granado Alfredo Avilés Salazar,"Boulevard Sinaloa 371 Interior 082
San Abigail de la Montaña, BC 41416-1879",978.883.0786,-0.8904176307365111,-79.29765985623509
2561,Tijerina Bianca Gabriel Pantoja Naranjo,"Retorno Norte Sáenz 341 356
Vieja Bulgaria, MICH 48783-7720",150-186-6237,-1.056469867329174,-79.64136360816656
2562,Cruz Luis Fidel Alfaro Ríos,"Viaducto Polanco 619 Edif. 954 , Depto. 353
Nueva Santo Tomé y Príncipe, BC 65205-4664",1-427-432-7598,-1.1689704362407733,-79.40982449381605
2563,Holguín Gabino Patiño,"Ampliación Norte Lozano 735 Edif. 610 , Depto. 869
Vieja República de Corea, MEX 15297",058-294-8027x08504,-1.0839781679576634,-79.32755546137389
2564,Zelaya Ing. María Eugenia Baca,"Andador Bravo 710 Interior 461
Nueva Panamá, TAB 89476-6148",(470)788-6983,-1.227519053374277,-79.39266176166826
2565,Valdés Mercedes Alejandro Salcedo,"Ampliación Norte Castillo 889 486
San Roberto los bajos, MEX 67947-4266",(112)141-0649x5238,-1.188497353158744,-79.46793951928201
2566,Vera Aldonza Trejo Escobar,"Andador Mares 041 718
Nueva Irán, COL 69157-6826",593.003.2642,-0.8824049153750851,-79.45887031934076
2567,Feliciano Liliana Vanesa Arce Baca,"Calzada Lesotho 357 Edif. 513 , Depto. 803
San Salvador los altos, HGO 11882-2160",01801895751,-1.043409370574344,-79.50516276378673
2568,Duarte Nicolás Elvia Orozco Saucedo,"Calle Honduras 506 Edif. 588 , Depto. 775
Vieja Saint Kitts y Nevis, SIN 87601",+63(6)8581102308,-1.1923478363770574,-79.57650922128558
2569,Briseño Isabela Quiñones Ibarra,"Retorno Norte Olivares 856 Interior 905
Nueva Gambia, YUC 70374",+59(4)2711590998,-1.0393932218501576,-79.51137436808182
2570,Montañez Sr(a). Marcela Cedillo,"Callejón Sur Miranda 153 Edif. 229 , Depto. 853
San Eugenia los altos, MICH 22173",440-498-4808x2176,-1.0522782068816596,-79.26621779463258
2571,Armas Pilar Yeni Cedillo Sosa,"Diagonal Norte Otero 020 Edif. 880 , Depto. 101
Nueva Djibouti, GTO 33210",+23(7)8650866237,-1.0577589753189576,-79.37151716773568
2572,Pacheco Inés Cervantes,"Boulevard Norte Carrasco 055 Interior 461
Nueva Suecia, GTO 82032-8291",08151443551,-0.8972009396952536,-79.47098078916424
2573,Escobedo Luis Antonio Arellano,"Periférico Sur Quintero 275 Edif. 579 , Depto. 043
Vieja Austria, MEX 05705",(522)701-6933x808,-0.9426808549483484,-79.50010992086742
2574,Reyes Rafaél Socorro Salcedo,"Viaducto Jalisco 276 Edif. 058 , Depto. 369
Nueva Tuvalu, SLP 93413-4516",05810204992,-0.9227285733647212,-79.47820906341163
2575,Mota Ing. Elena Lomeli,"Viaducto Chiapas 851 Edif. 903 , Depto. 278
Vieja Letonia, BC 71163",1-237-028-2713,-0.8735437020591137,-79.40848936728898
2576,Cabrera Lic. Miriam Mondragón,"Viaducto Querétaro 128 Interior 668
San Claudia los bajos, HGO 09101",+80(6)5441655708,-1.0752636911549653,-79.41066673947196
2577,Palomo Aldonza Cuellar Pabón,"Periférico Sur Miramontes 960 Interior 041
Nueva Kazajstán, HGO 47504-1419",997-347-0954,-0.9317510907425,-79.51484171490995
2578,Tejeda Ilse Francisco Núñez,"Peatonal Sierra 872 567
San Patricio los altos, NL 36784",03056177531,-0.9227345976589767,-79.4742609569265
2579,Riojas Silvano Rodríguez,"Viaducto Oaxaca 325 Interior 107
San Pilar los bajos, MICH 52971",(163)425-0723x8691,-0.887872096128175,-79.60094470956759
2580,Bernal Dr. Clara Lugo,"Prolongación Norte Soliz 636 Edif. 190 , Depto. 789
Nueva Cabo Verde, MICH 51279",312.629.7801x34412,-1.1418781645501834,-79.42668060221962
2581,Meza Eva Medina,"Prolongación Hinojosa 118 391
San Gloria los altos, ZAC 79981-0082",828-068-1370x325,-0.8295685757486209,-79.49647379908617
2582,Rodarte Lorena Miranda,"Avenida Durango 083 Interior 381
Nueva Nigeria, BCS 68697",+11(6)9154686582,-0.8671339755172403,-79.41114507930497
2583,Maldonado Dulce María Natalia Colón Aponte,"Andador Somalia 376 Interior 870
San Jorge Luis los bajos, SIN 91580-3721",617-181-8984,-0.9744972514025224,-79.34182890888437
2584,Lebrón Arturo Yolanda Arias Guzmán,"Diagonal Moya 764 127
Vieja Guinea Bissau, SIN 10059-2852",030.892.1174x757,-1.1456493104076926,-79.485350424484
2585,Santillán Dr. Anel Zavala,"Callejón Jáquez 035 Edif. 996 , Depto. 464
San Amalia los bajos, SON 96696",316-171-5813x7386,-1.0514148350719759,-79.56953235464688
2586,Ulloa Sr(a). Mariano Medina,"Eje vial Islandia 596 Interior 452
San Fabiola los altos, ZAC 16701-7769",469-289-7043x921,-0.8343974533989471,-79.54557289953308
2587,Cazares Pamela Noriega,"Calle Oaxaca 384 670
Vieja Francia, MICH 92147-3319",(093)060-5349x52224,-0.8395199479403047,-79.54144057538383
2588,Segovia Flavio Cynthia Parra,"Eje vial Gaitán 951 Interior 783
San Roberto los bajos, PUE 25327",1-280-590-8299,-1.0397569332308223,-79.44713672773
2589,Balderas Mauricio Muñiz Jáquez,"Retorno Norte Mayorga 174 Interior 217
Vieja Tonga, OAX 21367-9232",+04(8)4393567464,-0.8496004006815622,-79.59090533035693
2590,Loera Aurelio Reyes,"Circunvalación Villa 735 735
Nueva República Unida de Tanzanía, MICH 70504-4736",+66(8)1136857968,-0.8962401013494121,-79.30925173985287
2591,Arteaga Berta Acosta,"Ampliación Distrito Federal 758 171
Vieja Argentina, MICH 78131-8920",273-967-0179,-0.9275348838709879,-79.37619587325376
2592,Tejeda Esther Beatriz Caraballo de la Torre,"Continuación Perú 460 Interior 005
Nueva Colombia, TLAX 87763-4280",761-168-5907,-0.9951847888264139,-79.44378823309098
2593,Carranza Genaro Soto,"Retorno Correa 940 Interior 801
San Hugo los altos, DF 16658-6391",922.349.7681,-0.9773184110404987,-79.54012203315739
2594,Preciado Federico Herrera,"Pasaje Marruecos 167 767
Nueva Gabón, GRO 72660",+38(7)0955480355,-1.1041716399036832,-79.57297377991091
2595,Jaramillo Hernán Jaime Segura,"Corredor Nuevo León 331 Edif. 400 , Depto. 793
Vieja Myanmar, ZAC 14356-0410",1-493-483-6237x07275,-0.9542015821661773,-79.37263517020375
2596,Rolón Angélica Isabel Perales Hernádez,"Callejón Domínguez 277 Edif. 272 , Depto. 486
San Abelardo los bajos, SLP 83040",998-401-2039x63907,-1.0806196653292794,-79.62258173144431
2597,Escobedo Luis Blanca Narváez Ureña,"Diagonal México 875 Edif. 379 , Depto. 436
Nueva Lituania, BCS 08704",777.823.8986x780,-0.8808750586022537,-79.29615332214026
2598,Ybarra Aldo Alejandra Chapa Guerra,"Calzada Barreto 224 243
San Asunción los bajos, TLAX 21851-1851",(904)653-1289,-0.9113471369017442,-79.43128473938512
2599,Briseño Isabela Partida Ulloa,"Prolongación Sudán del Sur 316 Edif. 806 , Depto. 861
Vieja Rwanda, CHIH 21952",(783)433-4074x80812,-0.8918138916164438,-79.62983222118973
2600,Farías José María Pedro Arteaga,"Privada Zambia 441 221
San Angélica de la Montaña, DF 22916",(941)355-3920,-0.8796974728338273,-79.57645628246726
2601,Ledesma Olivia Villanueva Munguía,"Retorno Baja California Sur 944 Edif. 830 , Depto. 379
Nueva República Árabe Siria, COL 82498",995.480.7367,-1.0542340526734888,-79.64152042594257
2602,Ureña Lic. Delia Cavazos,"Avenida Tlaxcala 647 Edif. 791 , Depto. 515
San Magdalena los altos, JAL 60987-2857",144.037.0441,-1.0575628551208986,-79.67011742803052
2603,Mejía Ing. Rufino Vázquez,"Pasaje Belarús 278 Edif. 026 , Depto. 263
Vieja Nigeria, BCS 83902",531.667.6709,-0.8421397657157231,-79.51557338566835
2604,Bernal Benito Caldera de Jesús,"Calle Norte Ramón 215 Edif. 216 , Depto. 202
Nueva Indonesia, MEX 98333",182-612-1645,-0.9819739194586907,-79.32772680756224
2605,Limón Mtro. Jaqueline Preciado,"Circuito Quintana Roo 433 Interior 953
Vieja Dominicana, OAX 20320",846-620-5570x9962,-0.8492356176156836,-79.48781520792556
2606,Bernal Alma Casares,"Ampliación República de Macedonia del Norte 445 Edif. 221 , Depto. 112
San Marcela los bajos, MICH 59106-3633",(550)118-1263,-1.0309187040744086,-79.30232750184085
2607,Hinojosa Dulce Estela Cortez Centeno,"Retorno Vergara 651 286
Vieja República de Moldova, TAMPS 66356",725.022.7591x8169,-1.0979626253821295,-79.26263995127984
2608,Alcántar Alfonso Duarte Preciado,"Callejón Michoacán de Ocampo 857 Interior 403
Vieja Camerún, MEX 97880-4428",853-423-7930,-1.0477342989187373,-79.37572479561031
2609,Montañez Jacinto Renato Reséndez,"Eje vial Burundi 238 318
San Mitzy los bajos, TAMPS 34478-8605",269.956.3409,-0.9630339294485849,-79.44289913036977
2610,Marrero Sr(a). Judith Coronado,"Callejón San Vicente y las Granadinas 278 287
Nueva Argelia, GTO 53853",+69(5)7521772277,-1.1263571196661026,-79.43033695373919
2611,Amador Wilfrido Guardado Montaño,"Calzada Quiñones 688 773
Vieja Francia, CHIS 96227",046.330.6903x77038,-0.8547126226500332,-79.42908645581669
2612,Medina Yuridia Mercado Navarro,"Viaducto Michoacán de Ocampo 394 Interior 224
San Hugo los bajos, PUE 14299",(833)955-5847,-1.024609713067953,-79.52961074769672
2613,Otero Noemí Magdalena Alvarez Peres,"Corredor Sur Villanueva 110 015
Nueva Samoa, MICH 06113",(285)225-1599,-1.0731627620097617,-79.2553560642381
2614,Arguello Mtro. Héctor Solorio,"Corredor López 187 643
Nueva Ghana, GTO 27276-2752",291-167-0236x7775,-0.9568471334992141,-79.32640376709276
2615,Niño Sonia Domínguez Cuellar,"Eje vial Gollum 784 Edif. 173 , Depto. 713
San Ignacio los altos, BC 42232",+60(7)7784064414,-1.0255266553855442,-79.41905777029707
2616,Botello Noemí Vicente Matías Rivero,"Privada de Jesús 365 523
San Araceli los altos, VER 89027-0222",+80(4)1266776892,-0.8327986399317238,-79.50277232957352
2617,Jaime Lic. Ivonne Almanza,"Periférico Oaxaca 230 Interior 218
San Emilia los bajos, GRO 41379",(739)718-2881x1981,-0.8181905516111023,-79.47931203323844
2618,de la Garza Mtro. Citlali Rascón,"Calzada Islas Marshall 160 Edif. 333 , Depto. 245
San Serafín los bajos, NAY 24748-8556",853.788.4342x43242,-1.167648126476605,-79.63306576963855
2619,Reyes Sandra Evelio Raya,"Diagonal Sur Villarreal 944 Edif. 984 , Depto. 524
San Carmen los bajos, OAX 67741-5505",(946)383-2963x195,-1.1524166202482078,-79.57330300832551
2620,Enríquez Celia Pérez Verdugo,"Callejón Cervántez 533 Interior 474
Nueva República Unida de Tanzanía, JAL 89756-7705",+46(7)7093884121,-0.8859702283298496,-79.46516433325256
2621,Márquez Emilio Mateo Partida,"Diagonal Chihuahua 290 Edif. 162 , Depto. 650
Nueva Cuba, TLAX 27446-7097",(338)495-6567,-1.0209881597328605,-79.47820503089287
2622,Terrazas Cecilia Iván Girón Godoy,"Viaducto Baja California 951 Edif. 969 , Depto. 834
San María Elena los altos, TLAX 27520-0266",051.082.8930x2558,-1.0810739068744781,-79.66045345233121
2623,Pedroza Nancy Hernandes Huerta,"Calle Corona 891 102
Vieja Sudán del Sur, JAL 06083-2549",667-855-0108x2008,-0.9557343690808049,-79.46371175540506
2624,Covarrubias Jonás Heredia Cisneros,"Continuación Norte Arias 962 Interior 170
Vieja Mauricio, SON 44057-6255",636.885.4560x02333,-1.0796177103460398,-79.645630239084
2625,Correa Augusto Marisela Miranda,"Pasaje Filipinas 034 Interior 242
San Delia los bajos, YUC 73615-0615",1-799-502-6660,-1.2066088288653676,-79.40685689723982
2626,Valdez Guadalupe Perales Duarte,"Retorno Hidalgo 032 375
Nueva Turquía, TAMPS 11399",788.464.5797x69879,-1.158251777560821,-79.4221139898814
2627,Portillo Claudio de la Torre Fonseca,"Boulevard Zepeda 257 281
San Sonia los bajos, YUC 06356-7685",(468)645-4787,-1.0814923713315376,-79.47861507333843
2628,Guillen Sergio Mota,"Circuito Myanmar 851 Edif. 110 , Depto. 706
Vieja Chipre, NL 18867",(880)648-6211,-1.1294755800552916,-79.30640664751469
2629,Soto Linda Liliana Gaytán,"Pasaje Nayarit 622 Edif. 283 , Depto. 442
San Francisco Javier los bajos, TLAX 37842-8113",1-110-421-2438x7727,-0.9575248050999701,-79.32021318768956
2630,Sevilla Ing. Mayte Cordero,"Andador Solorzano 725 579
Nueva Brunei Darussalam, SIN 13712-4777",367-980-5537,-1.0403097831428327,-79.48970028932817
2631,Palomo Patricio Ángel Burgos,"Andador Pantoja 229 Interior 136
Vieja República Unida de Tanzanía, DF 81990-4332",841-984-7400x71046,-0.9598005862006156,-79.48270532672876
2632,Caraballo Adriana Paulina Roybal Velasco,"Corredor Etiopía 727 Edif. 098 , Depto. 862
San Bianca los altos, YUC 16211",+28(9)9769690114,-0.9982147860844008,-79.33258394352637
2633,Benavides Mauricio Camila Farías Orozco,"Viaducto Baja California Sur 276 815
Vieja Túnez, ZAC 66889",348.943.5187,-1.152979560628105,-79.34576288500848
2634,Yáñez Ing. Humberto Cepeda,"Eje vial Japón 030 Interior 412
Vieja Israel, CHIS 47620",(886)508-9209x2536,-0.9736635122797381,-79.38220566931045
2635,Candelaria Francisco Noemí Lucio Zamora,"Retorno Benítez 044 249
Vieja República Checa, BC 76822-3072",1-197-125-1421,-1.0536270157754433,-79.50887775119877
2636,Perea Mario Porras,"Calle Norte Alcaraz 036 Interior 330
San Mitzy los altos, MOR 29934",429.746.2260,-0.8804008506136121,-79.34904611902107
2637,Luna Sergio Jiménez Flores,"Callejón Guerrero 389 Edif. 109 , Depto. 752
Vieja Timor-Leste, PUE 89016-7813",473-635-9785,-0.8577644444949954,-79.39731006650466
2638,Aguilar Violeta Wilfrido Padilla Zayas,"Ampliación Barbados 900 Edif. 930 , Depto. 264
San Julio los bajos, AGS 90806-5335",156-676-4806,-1.1215903994020684,-79.47801528941899
2639,Córdova Rocío Carlota Lira,"Boulevard México 657 Edif. 071 , Depto. 300
Vieja Montenegro, CHIS 67043",1-940-495-3322,-0.8970728610789944,-79.3597081119432
2640,Toro Julia Esperanza Téllez,"Avenida Campeche 357 Edif. 000 , Depto. 602
San Emilia los bajos, OAX 28510",605.452.8203x7462,-1.09415546577796,-79.48378517293138
2641,Meléndez Mtro. Norma Aguirre,"Privada Hidalgo 447 Edif. 246 , Depto. 886
San Marcos de la Montaña, GTO 58592-0804",1-963-760-6548x7382,-1.1755457656297372,-79.29907434898647
2642,Véliz José María Juan Carlos Carrión Casanova,"Retorno Nayarit 878 Edif. 956 , Depto. 398
San Alejandra los altos, NAY 83326-4158",+28(7)9220163048,-1.18076268223374,-79.52755660408434
2643,Madera Javier Evelio Navarrete Marroquín,"Pasaje Baja California Sur 453 Edif. 153 , Depto. 816
San Sofía los bajos, GRO 99317-3101",08927595390,-1.0926894622988932,-79.53431692868409
2644,Espinoza Lic. Ángel Madrid,"Periférico Bolivia 159 646
Vieja Australia, Q. ROO 96345",521-292-5923x903,-0.9360293002669707,-79.64619494928819
2645,Ballesteros Sr(a). Judith Varela,"Eje vial Distrito Federal 479 423
Nueva Zambia, COAH 22488-0066",906.625.5117,-0.9235939080884836,-79.5530265990386
2646,Montalvo Teresa Inés Otero Arreola,"Peatonal Norte Botello 304 Edif. 418 , Depto. 168
Nueva Mauricio, NL 04870-6297",854.294.6285x0963,-0.8317674511159696,-79.45804242471795
2647,Ulibarri Julio Adán Ruelas,"Eje vial Sur Solís 286 951
San César los altos, CHIS 83035",546.664.6243,-0.8536283020218501,-79.52988200263027
2648,Arteaga Cristina Juana Aragón Hidalgo,"Diagonal Sur Salcedo 676 Interior 854
Nueva Bosnia y Herzegovina, GTO 87402-9743",1-067-589-7528x859,-0.8468641784051931,-79.41432009536541
2649,Camacho Cristina Conchita Santillán Apodaca,"Calle Quintanilla 462 Edif. 909 , Depto. 216
San Eugenio de la Montaña, AGS 68372",577-579-3419x3387,-0.9377135823855408,-79.2908352936045
2650,Ontiveros Mariana Castro,"Peatonal Jalisco 889 Edif. 762 , Depto. 276
San Fabiola los bajos, BC 69492",(969)108-2666x72297,-1.0932629727921246,-79.36667511552723
2651,Vergara Dr. Gabriel Rincón,"Diagonal Bahamas 766 Edif. 993 , Depto. 718
Vieja Côte d'Ivoire, CHIS 22158",1-371-339-0254x23635,-1.0042062919238393,-79.64432597305444
2652,Cepeda Leonel Casárez,"Avenida Tabasco 015 Edif. 279 , Depto. 342
San Cristal los bajos, SIN 94219-4957",283.276.1893x3761,-1.1095599565053225,-79.58473726485994
